estacion;latitud;altitud;a�o;mes;dia;precipitacion
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;9;9;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;9;10;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;9;11;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;9;12;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;9;13;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;9;14;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;9;15;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;9;16;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;9;17;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;9;18;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;9;19;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;9;20;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;9;21;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;9;22;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;9;23;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;9;24;0.2
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;9;25;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;9;26;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;9;27;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;9;28;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;9;29;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;9;30;0.6
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;1;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;2;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;3;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;4;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;5;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;6;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;7;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;8;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;9;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;10;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;11;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;12;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;13;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;14;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;15;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;16;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;17;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;18;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;19;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;20;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;21;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;22;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;23;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;24;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;25;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;26;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;27;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;28;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;29;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;9;30;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;1;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;2;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;3;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;4;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;5;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;6;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;7;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;8;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;9;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;10;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;11;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;12;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;13;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;14;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;15;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;16;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;17;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;18;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;19;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;20;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;21;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;22;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;23;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;24;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;25;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;26;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;27;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;28;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;29;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;9;30;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;1;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;2;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;3;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;4;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;5;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;6;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;7;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;8;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;9;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;10;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;11;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;12;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;13;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;14;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;15;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;16;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;17;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;18;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;19;0.2
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;20;0.2
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;21;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;22;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;23;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;24;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;25;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;26;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;27;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;28;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;29;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;30;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;10;31;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;1;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;2;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;3;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;4;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;5;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;6;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;7;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;8;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;9;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;10;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;11;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;12;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;13;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;14;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;15;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;16;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;17;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;18;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;19;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;20;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;21;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;22;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;23;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;24;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;25;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;26;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;27;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;28;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;29;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;30;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;10;31;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;1;0.2
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;2;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;3;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;4;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;5;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;6;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;7;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;8;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;9;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;10;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;11;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;12;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;13;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;14;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;15;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;16;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;17;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;18;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;19;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;20;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;21;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;22;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;23;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;24;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;25;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;26;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;27;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;28;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;29;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;30;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;10;31;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;1;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;2;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;3;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;4;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;5;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;6;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;7;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;8;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;9;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;10;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;11;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;12;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;13;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;14;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;15;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;16;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;17;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;18;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;19;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;20;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;21;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;22;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;23;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;24;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;25;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;26;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;27;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;28;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;29;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;30;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;10;31;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;1;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;2;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;3;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;4;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;5;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;6;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;7;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;8;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;9;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;10;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;11;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;12;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;13;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;14;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;15;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;16;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;17;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;18;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;19;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;20;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;21;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;22;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;23;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;24;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;25;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;26;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;27;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;28;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;29;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;30;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;31;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;1;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;2;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;3;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;4;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;5;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;6;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;7;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;8;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;9;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;10;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;11;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;12;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;13;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;14;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;15;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;16;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;17;0.2
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;18;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;19;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;20;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;21;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;22;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;23;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;24;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;25;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;26;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;27;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;28;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;29;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2013;11;30;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;1;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;2;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;3;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;4;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;5;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;6;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;7;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;8;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;9;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;10;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;11;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;12;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;13;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;14;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;15;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;16;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;17;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;18;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;19;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;20;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;21;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;22;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;23;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;24;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;25;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;26;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;27;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;28;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;29;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2016;11;30;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;1;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;2;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;3;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;4;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;5;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;6;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;7;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;8;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;9;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;10;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;11;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;12;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;13;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;14;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;15;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;16;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;17;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;18;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;19;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;20;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;21;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;22;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;23;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;24;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;25;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;26;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;27;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;28;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;29;0.0
 Caldera  Ad.;27&deg 15' 50'' S;204;2017;11;30;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;1;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;2;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;3;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;4;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;5;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;6;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;7;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;8;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;9;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;10;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;11;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;12;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;13;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;14;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;15;0.8
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;16;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;17;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;18;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;19;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;20;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;21;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;22;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;23;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;24;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;25;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;26;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;27;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;28;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;29;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2019;11;30;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;11;1;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;11;2;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;11;3;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;11;4;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;11;5;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;11;6;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;11;7;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;11;8;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;11;9;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;11;10;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;11;11;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;11;12;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;11;13;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;11;14;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;11;15;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;11;16;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;11;17;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;11;18;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;11;19;0.0
 Caldera  Ad.;27&deg 15' 16'' S;197;2020;11;20;0.0
